1378189897,160000.000000000000,0.100000000000
1378224414,150000.000000000000,0.200000000000
1378254765,180000.000000000000,2.940000000000
1378271222,180000.000000000000,0.500000000000
1378343798,150000.000000000000,0.100000000000
1378367663,150000.000000000000,0.537000000000
1378380529,150000.000000000000,0.463000000000
1378381752,160000.000000000000,0.300000000000
1378441918,145000.000000000000,0.200000000000
1378514669,145000.000000000000,0.100000000000
1378514709,140000.000000000000,0.100000000000
1378552766,140000.000000000000,0.200000000000
1378613808,141000.000000000000,0.400000000000
1378627740,160000.000000000000,0.200000000000
1378647310,146000.000000000000,0.200000000000
1378745763,142000.000000000000,0.240000000000
1378886935,140000.000000000000,0.100000000000
1378902321,140000.000000000000,0.500000000000
1378980624,144000.000000000000,0.220000000000
1379049704,144000.000000000000,0.630000000000
1379126559,135000.000000000000,0.100000000000
1379380361,144000.000000000000,0.100000000000
1379473258,144000.000000000000,0.100000000000
1379636055,144000.000000000000,0.100000000000
1379656819,144000.000000000000,0.300000000000
1379923028,142000.000000000000,0.200000000000
1379987642,142000.000000000000,0.300000000000
1379987643,144999.000000000000,0.200000000000
1379987643,143000.000000000000,0.500000000000
1379987693,145000.000000000000,0.820000000000
1379987693,144999.000000000000,0.180000000000
1379998492,145000.000000000000,0.180000000000
1379998527,146000.000000000000,2.000000000000
1380058415,142000.000000000000,0.400000000000
1380058416,141000.000000000000,0.100000000000
1380078973,148000.000000000000,2.000000000000
1380180755,147000.000000000000,0.500000000000
1380180755,147000.000000000000,1.000000000000
1380180785,148000.000000000000,1.000000000000
1380240333,141000.000000000000,0.500000000000
1380240409,137000.000000000000,0.100000000000
1380240409,141000.000000000000,0.400000000000
1380240492,137000.000000000000,0.200000000000
1380240492,131000.000000000000,0.300000000000
1380254404,145000.000000000000,0.595000000000
1380273576,145000.000000000000,0.405000000000
1380273576,147000.000000000000,1.000000000000
1380273577,147000.000000000000,0.095000000000
1380273577,147000.000000000000,1.000000000000
1380277117,147000.000000000000,0.170000000000
1380290825,148000.000000000000,0.046800000000
1380290825,147000.000000000000,0.235000000000
1380337474,137000.000000000000,0.101000000000
1380337530,148000.000000000000,0.115000000000
1380343857,137000.000000000000,0.101000000000
1380377704,148000.000000000000,0.112300000000
1380496650,148000.000000000000,0.135135140000
1380539956,147500.000000000000,2.200000000000
1380549416,147500.000000000000,0.100000000000
1380604789,140000.000000000000,1.000000000000
1380604789,147500.000000000000,0.311524400000
1380604789,147500.000000000000,1.000000000000
1380638599,145000.000000000000,0.010000000000
1380750954,139000.000000000000,1.030000000000
1380751263,136000.000000000000,1.769500000000
1380753375,136000.000000000000,1.230500000000
